scenario,rep,provider_gen,model_gen,team_id,provider_inf,member_id,dim,y_true,y_pred,is_valid,coherence_1_5,realism_1_5,voice_diversity_1_5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,claude,386277,ability,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,claude,386277,productivity,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,claude,386277,performance,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,claude,533175,ability,MID,MID,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,claude,533175,productivity,LOW,MID,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,claude,533175,performance,MID,MID,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,gemini,11000,ability,MID,MID,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,gemini,11000,productivity,HIGH,MID,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,gemini,11000,performance,LOW,MID,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,gemini,33287,ability,LOW,HIGH,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,gemini,33287,productivity,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,gemini,33287,performance,HIGH,HIGH,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,gemini,95118,ability,LOW,HIGH,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,gemini,95118,productivity,HIGH,HIGH,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,gemini,95118,performance,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,gemini,386277,ability,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,gemini,386277,productivity,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,gemini,386277,performance,MID,HIGH,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,gemini,533175,ability,MID,MID,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,gemini,533175,productivity,LOW,LOW,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,gemini,533175,performance,MID,LOW,True,4,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,claude,203,ability,HIGH,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,claude,203,productivity,HIGH,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,claude,203,performance,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,claude,37251,ability,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,claude,37251,productivity,LOW,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,claude,37251,performance,HIGH,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,claude,86155,ability,LOW,MID,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,claude,86155,productivity,MID,MID,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,claude,86155,performance,MID,MID,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,claude,133615,ability,LOW,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,claude,133615,productivity,HIGH,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,claude,133615,performance,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,claude,147978,ability,HIGH,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,claude,147978,productivity,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,claude,147978,performance,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,gemini,203,ability,HIGH,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,gemini,203,productivity,HIGH,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,gemini,203,performance,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,gemini,37251,ability,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,gemini,37251,productivity,LOW,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,gemini,37251,performance,HIGH,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,gemini,86155,ability,LOW,MID,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,gemini,86155,productivity,MID,MID,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,gemini,86155,performance,MID,MID,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,gemini,133615,ability,LOW,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,gemini,133615,productivity,HIGH,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,gemini,133615,performance,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,gemini,147978,ability,HIGH,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,gemini,147978,productivity,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,gemini,147978,performance,MID,HIGH,True,3,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,22473,ability,MID,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,22473,productivity,MID,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,22473,performance,LOW,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,52126,ability,MID,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,52126,productivity,MID,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,52126,performance,HIGH,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,99087,ability,HIGH,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,99087,productivity,LOW,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,99087,performance,MID,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,185576,ability,LOW,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,185576,productivity,MID,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,185576,performance,LOW,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,263727,ability,LOW,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,263727,productivity,LOW,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,263727,performance,HIGH,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,472565,ability,MID,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,472565,productivity,HIGH,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,claude,472565,performance,MID,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,22473,ability,MID,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,22473,productivity,MID,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,22473,performance,LOW,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,52126,ability,MID,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,52126,productivity,MID,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,52126,performance,HIGH,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,99087,ability,HIGH,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,99087,productivity,LOW,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,99087,performance,MID,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,185576,ability,LOW,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,185576,productivity,MID,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,185576,performance,LOW,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,263727,ability,LOW,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,263727,productivity,LOW,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,263727,performance,HIGH,MID,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,472565,ability,MID,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,472565,productivity,HIGH,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,gemini,472565,performance,MID,HIGH,True,2,3,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,claude,20895,ability,MID,MID,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,claude,20895,productivity,MID,MID,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,claude,20895,performance,HIGH,MID,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,claude,21331,ability,MID,MID,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,claude,21331,productivity,LOW,MID,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,claude,21331,performance,MID,MID,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,claude,118321,ability,MID,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,claude,118321,productivity,MID,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,claude,118321,performance,MID,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,claude,247886,ability,HIGH,MID,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,claude,247886,productivity,HIGH,MID,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,claude,247886,performance,MID,MID,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,claude,535963,ability,HIGH,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,claude,535963,productivity,LOW,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,claude,535963,performance,HIGH,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,gemini,20895,ability,MID,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,gemini,20895,productivity,MID,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,gemini,20895,performance,HIGH,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,gemini,21331,ability,MID,MID,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,gemini,21331,productivity,LOW,MID,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,gemini,21331,performance,MID,MID,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,gemini,118321,ability,MID,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,gemini,118321,productivity,MID,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,gemini,118321,performance,MID,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,gemini,247886,ability,HIGH,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,gemini,247886,productivity,HIGH,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,gemini,247886,performance,MID,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,gemini,535963,ability,HIGH,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,gemini,535963,productivity,LOW,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,gemini,535963,performance,HIGH,HIGH,True,1,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,claude,211931,ability,MID,MID,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,claude,211931,productivity,MID,MID,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,claude,211931,performance,HIGH,MID,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,claude,314783,ability,LOW,MID,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,claude,314783,productivity,MID,MID,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,claude,314783,performance,MID,MID,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,claude,362964,ability,HIGH,HIGH,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,claude,362964,productivity,MID,HIGH,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,claude,362964,performance,MID,HIGH,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,claude,446674,ability,MID,HIGH,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,claude,446674,productivity,HIGH,HIGH,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,claude,446674,performance,MID,HIGH,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,claude,515752,ability,MID,MID,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,claude,515752,productivity,HIGH,MID,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,claude,515752,performance,MID,MID,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,gemini,211931,ability,MID,HIGH,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,gemini,211931,productivity,MID,HIGH,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,gemini,211931,performance,HIGH,HIGH,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,gemini,314783,ability,LOW,MID,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,gemini,314783,productivity,MID,MID,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,gemini,314783,performance,MID,MID,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,gemini,362964,ability,HIGH,HIGH,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,gemini,362964,productivity,MID,HIGH,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,gemini,362964,performance,MID,HIGH,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,gemini,446674,ability,MID,HIGH,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,gemini,446674,productivity,HIGH,HIGH,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,gemini,446674,performance,MID,HIGH,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,gemini,515752,ability,MID,MID,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,gemini,515752,productivity,HIGH,MID,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,gemini,515752,performance,MID,MID,False,1,2,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,claude,46917,ability,MID,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,claude,46917,productivity,MID,MID,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,claude,46917,performance,LOW,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,claude,67957,ability,HIGH,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,claude,67957,productivity,MID,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,claude,67957,performance,MID,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,claude,274984,ability,MID,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,claude,274984,productivity,MID,MID,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,claude,274984,performance,MID,MID,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,claude,329130,ability,HIGH,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,claude,329130,productivity,MID,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,claude,329130,performance,MID,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,claude,443027,ability,HIGH,MID,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,claude,443027,productivity,LOW,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,claude,443027,performance,HIGH,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,gemini,46917,ability,MID,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,gemini,46917,productivity,MID,MID,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,gemini,46917,performance,LOW,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,gemini,67957,ability,HIGH,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,gemini,67957,productivity,MID,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,gemini,67957,performance,MID,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,gemini,274984,ability,MID,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,gemini,274984,productivity,MID,LOW,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,gemini,274984,performance,MID,MID,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,gemini,329130,ability,HIGH,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,gemini,329130,productivity,MID,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,gemini,329130,performance,MID,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,gemini,443027,ability,HIGH,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,gemini,443027,productivity,LOW,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,gemini,443027,performance,HIGH,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,claude,14775,ability,MID,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,claude,14775,productivity,MID,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,claude,14775,performance,MID,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,claude,48927,ability,HIGH,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,claude,48927,productivity,MID,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,claude,48927,performance,MID,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,claude,50647,ability,LOW,MID,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,claude,50647,productivity,MID,MID,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,claude,50647,performance,HIGH,MID,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,claude,417971,ability,MID,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,claude,417971,productivity,MID,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,claude,417971,performance,MID,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,claude,520139,ability,HIGH,MID,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,claude,520139,productivity,HIGH,MID,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,claude,520139,performance,HIGH,MID,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,gemini,14775,ability,MID,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,gemini,14775,productivity,MID,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,gemini,14775,performance,MID,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,gemini,48927,ability,HIGH,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,gemini,48927,productivity,MID,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,gemini,48927,performance,MID,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,gemini,50647,ability,LOW,MID,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,gemini,50647,productivity,MID,MID,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,gemini,50647,performance,HIGH,MID,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,gemini,417971,ability,MID,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,gemini,417971,productivity,MID,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,gemini,417971,performance,MID,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,gemini,520139,ability,HIGH,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,gemini,520139,productivity,HIGH,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,gemini,520139,performance,HIGH,HIGH,True,2,4,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,claude,128528,ability,HIGH,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,claude,128528,productivity,LOW,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,claude,128528,performance,MID,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,claude,186687,ability,MID,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,claude,186687,productivity,HIGH,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,claude,186687,performance,MID,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,claude,311830,ability,HIGH,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,claude,311830,productivity,LOW,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,claude,311830,performance,HIGH,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,claude,433060,ability,MID,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,claude,433060,productivity,MID,MID,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,claude,433060,performance,MID,MID,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,claude,439564,ability,MID,MID,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,claude,439564,productivity,MID,MID,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,claude,439564,performance,MID,MID,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,gemini,128528,ability,HIGH,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,gemini,128528,productivity,LOW,HIGH,True,2,5,5
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,gemini,128528,performance,MID,HIGH,True,2,5,5
