group_id,category,size,pair_avg_sim,pair_min_sim,pair_max_sim,top_terms
LOW_03377,LOW,7,0.01731949672102928,0.0,0.1809576004743576,"technician, environmental, assistant, electromechanical, engineering, cook, lecturer, scientific, laboratory, postman, postwoman, chemistry, scientist, health, inspector, telecommunications, household, appliances, repair, plasterer, social, work, human, resources, police, officer"
LOW_03375,LOW,7,0.03851401060819626,0.0,0.3692569136619568,"manager, healthcare, institution, sales, account, ict, project, administrator, specialist, nurse, assistant, mover, restaurant, translator, secretary, chief, information, officer, office"
LOW_03324,LOW,7,0.011650319211184978,0.0,0.24465669691562653,"assistant, dental, chairside, medical, administrative, management, shelf, filler, home, care, aide, secretary, factory, hand, centre, agent, sales, office, clerk, healthcare"
LOW_03401,LOW,6,0.0,0.0,0.0,"centre, agent, wood, caulker, secretary, contact, supervisor, office, clerk, shelf, filler, factory, hand, raw, materials, warehouse, specialist, security, guard, human, resources, assistant"
LOW_03442,LOW,6,0.008298275992274284,0.0,0.12447413802146912,"designer, assistant, digital, media, graphic, sales, shelf, filler, scientist, welder, web, forensics, expert, kitchen, lecturer, engine"
LOW_03448,LOW,6,0.1152571961283683,0.0,1.0,"geologist, assistant, lecturer, chemistry, technician, geographer, hydrologist, mover"
LOW_03464,LOW,6,0.17407605051994324,0.0,0.4234958291053772,"protection, assistant, technician, pharmacy, domestic, cleaner, data, officer, statistician, house, sitter, scientist, human, resources, mover, shelf, filler"
LOW_03447,LOW,6,0.08056654036045074,0.0,0.32696160674095154,"translator, teacher, school, building, construction, worker, vocational, kitchen, assistant, shelf, filler, higher, education, lecturer, language, secondary"
LOW_03427,LOW,6,0.1090572252869606,0.0,0.2243590950965881,"assistant, administrative, medical, specialist, nurse, sales, higher, education, lecturer, employment, agent, product, quality, controller, secretary"
LOW_03437,LOW,6,0.0762405395507812,0.0,0.660065233707428,"assembler, industrial, machinery, mechanic, mover, printed, circuit, board, motor, vehicle, parts, cook, bicycle, mechatronics, electromechanical, engineering, technician"
LOW_03180,LOW,6,0.01850190944969654,0.0,0.07808347791433334,"sales, assistant, representative, manager, centre, agent, commercial, shelf, filler, technical, account, home, care, aide, brand, raw, materials, warehouse, specialist, support, domestic, cleaner, mover, metal, sawing, machine, operator, specialised, seller"
LOW_02868,LOW,6,0.0,0.0,0.0,"midwife, veterinary, technician, advanced, nurse, practitioner, shelf, filler, mover, swimming, teacher, human, resources, officer, sales, assistant"
LOW_03362,LOW,6,0.0113884909078478,0.0,0.0565390810370445,"manager, delicatessen, specialised, seller, sales, assistant, beauty, salon, office, sociologist, human, resources, advertising, information, armed, forces, officer, bank, teller, specialist"
LOW_03325,LOW,6,0.0026509810704737,0.0,0.03976471722126,"insurance, management, assistant, broker, clerk, bank, teller, financial, planner, mutual, fund, dietitian, business, economics, researcher, bookkeeper, rating, analyst, digital, forensics, expert, office, centre, agent"
LOW_03449,LOW,5,0.1187247186899185,0.0,0.4632415473461151,"manager, sales, operations, account, instrumentation, engineering, technician, technical, representative, shelf, filler, assistant, office, specialised, seller"
LOW_03413,LOW,5,0.0925569757819175,0.0,0.7141116261482239,"spokesperson, public, relations, officer, security, guard, technical, communicator, secondary, school, teacher, journalist, mover"
LOW_03425,LOW,5,0.0735608786344528,0.0,0.7356087565422058,"producer, picture, video, motion, editor, copy, technical, communicator, social, pedagogue, language, school, teacher, shelf, filler"
LOW_03422,LOW,5,0.052575446665287,0.0,0.2324758470058441,"manager, sales, accommodation, prepress, technician, membership, support, assistant, office, ict, project, department"
LOW_03416,LOW,5,0.0199083257466554,0.0,0.1990832537412643,"manager, sales, assistant, account, project, operations, office, raw, materials, warehouse, specialist, postman, postwoman, mover, logistics, distribution"
LOW_03321,LOW,5,0.0174262858927249,0.0,0.1479135602712631,"adviser, sales, investment, primary, school, teacher, assistant, loan, officer, credit, technical, representative, social, pedagogue, venture, capitalist, contact, centre, supervisor, purchaser"
LOW_03386,LOW,5,0.0144810276105999,0.0,0.1448102742433548,"mover, shelf, filler, home, care, aide, security, guard, building, construction, worker, sales, assistant, printed, circuit, board, assembler"
LOW_02877,LOW,5,0.0045061213895678,0.0,0.0450612120330333,"sales, assistant, account, manager, vehicle, shelf, filler, commercial, representative, building, construction, worker, technician, maintenance, attendant, textile, specialised, seller"
MID_00909,MID,6,0.7259847521781921,0.1779543459415435,0.9999999403953552,"mover, house, sitter, building, construction, worker"
MID_01648,MID,6,0.7257814407348633,0.1773443818092346,1.0,"mover, sales, assistant, postman, postwoman"
MID_00655,MID,6,0.725653350353241,0.1769600808620453,0.9999999403953552,"vehicle, maintenance, attendant, operator, food, production, metal, sawing, machine"
MID_01259,MID,6,0.7115181088447571,0.1345543414354324,1.0,"mover, clothing, alteration, machinist, cutter"
MID_04308,MID,6,0.6340300440788269,0.119756169617176,1.0000001192092896,"civil, engineer, manager, construction, healthcare, institution, drafter"
MID_03554,MID,6,0.5845859050750732,0.1722728908061981,1.0000001192092896,"corporate, trainer, human, resources, officer, assistant, psychologist, education, policy"
MID_03090,MID,6,0.5734232068061829,0.15918730199337,1.0,"centre, agent, secretary, shelf, filler, telephone, switchboard, operator"
MID_01338,MID,6,0.522607147693634,0.1698804795742035,1.0000001192092896,"specialist, shelf, filler, raw, materials, warehouse, postman, postwoman, nurse, mover"
MID_01761,MID,6,0.5132004022598267,0.1762688755989074,0.9999999403953552,"manager, industrial, production, chief, executive, officer, machine, operator, supervisor, real, estate"
MID_02822,MID,6,0.4798590242862701,0.1017743498086929,1.0000001192092896,"worker, social, support, employment, mover, interpreter, disability, healthcare, assistant"
MID_03121,MID,6,0.4599776864051819,0.1118806675076484,0.9999998807907104,"microbiologist, biologist, regulatory, affairs, manager, mover, auditing, clerk"
MID_04395,MID,6,0.4525060653686523,0.1018311828374862,1.0000001192092896,"nanny, home, care, aide, dental, chairside, assistant, centre, agent"
MID_03964,MID,6,0.4472298920154571,0.1363572478294372,0.9999999403953552,"school, teacher, primary, language, shelf, filler, management, assistant, rental, service, representative, cars, light, motor, vehicles, mover"
MID_03926,MID,6,0.4455341398715973,0.1034399271011352,0.9999999403953552,"maker, mover, lacquer, cook, cabinet"
MID_03584,MID,6,0.431395560503006,0.1345440000295639,0.8364204168319702,"marketing, consultant, manager, ebusiness, advertising, digital, assistant"
MID_02755,MID,6,0.3945267796516418,0.1746251732110977,1.0000001192092896,"mover, technician, chemistry, protection, telecommunications, ict, developer"
MID_01845,MID,6,0.3690899312496185,0.1716282069683075,0.5467149615287781,"chief, executive, officer, manager, construction, electrical, engineering, technician, accountant, project, garage, department"
MID_03367,MID,6,0.3414542376995086,0.0967665165662765,1.0,"production, worker, building, construction, mover, food, operator, crop, vehicle, maintenance, attendant"
MID_00188,MID,6,0.3348990678787231,0.1416294872760772,1.0,"worker, office, support, clerk, social, disability, foster, care, mechanical, engineering, drafter, doctors, surgery, assistant, mover, shelf, filler, manager"
MID_00731,MID,6,0.3143020570278168,0.1170863062143325,0.9999999403953552,"educational, researcher, manager, project, assistant, language, school, teacher, centre, agent, healthcare, community, development, officer, geographer, lecturer, human, resources"
MID_03387,MID,6,0.3074723780155182,0.1387536823749542,0.5373836755752563,"lecturer, higher, education, manager, green, ict, consultant, project, fundraising, ebusiness, business, gate, guard, product, assistant, architect"
MID_01597,MID,6,0.3068485260009765,0.1496355086565017,0.705738365650177,"assistant, manager, ict, vendor, relationship, sales, support, management, bookkeeper, special, groups, official, social, pedagogue, account, hotel, porter, shelf, filler"
MID_02648,MID,6,0.2997188568115234,0.1388747841119766,0.7923204302787781,"technician, repair, power, tool, manager, project, mover, operations, consumer, electronics, telecommunications, household, appliances, product, maintenance, engineer"
MID_00461,MID,6,0.2972216010093689,0.1772236675024032,0.3602165579795837,"technician, household, appliances, repair, lieutenant, project, manager, sales, assistant, postman, postwoman, mover, raw, materials, warehouse, specialist, telecommunications, automation, engineering, chief, executive, officer, office, clerk, building, caretaker"
MID_03466,MID,6,0.2941627204418182,0.1434575468301773,0.8334113359451294,"worker, care, foster, support, social, child, pedagogue, chemistry, technician, human, resources, officer, nanny, community"
MID_03698,MID,6,0.2733955979347229,0.1070760190486908,1.0,"clerk, human, resources, assistant, payroll, religion, office, project, manager, lecturer, minister, officer, interpreter, scientific, researcher, data, entry, higher, education"
MID_02473,MID,6,0.2662306427955627,0.0994785204529762,0.8762582540512085,"manager, vehicle, maintenance, attendant, project, centre, advertising, copywriter, assistant, agent, technical, lecturer, sales, ebusiness, communicator, public, relations, tourism, product, representative, shelf, filler, postman, postwoman"
MID_02538,MID,6,0.2642095386981964,0.1700462698936462,0.3359019756317138,"secretary, hotel, porter, bookkeeper, hairdresser, ski, instructor, accountant, interpreter"
MID_03598,MID,6,0.2595710456371307,0.1370785236358642,1.0,"worker, postman, postwoman, crop, production, building, construction, recycling, civil, engineering"
MID_03130,MID,6,0.2460260242223739,0.1258253008127212,0.4144962131977081,"bookkeeper, accounting, assistant, quantity, surveyor, mover, nanny, statistician, librarian"
MID_01069,MID,6,0.2447790056467056,0.0972521007061004,1.0,"social, worker, teacher, school, educational, researcher, secondary, language, primary, community, special, needs, pedagogue, administrative, assistant, vocational"
MID_01563,MID,6,0.2368235886096954,0.1082467287778854,0.3757100701332092,"manager, services, product, food, production, operator, quality, healthcare, inspector, business, analyst, assistant, lecturer, cloud, architect, commercial, sales, representative, metallurgical, electronics, drafter"
MID_02026,MID,6,0.2350176274776458,0.1772302836179733,1.0,"specialised, seller, bookkeeper, food, production, operator, primary, school, teacher, checkout, supervisor, management, assistant, dental, technician"
MID_03932,MID,6,0.2344526499509811,0.0970032662153244,0.9999998211860656,"management, assistant, teacher, secretary, school, secondary, primary, vocational, journalist, chemistry, technician, bookkeeper"
MID_02832,MID,6,0.2333694100379943,0.1655353605747223,0.6044807434082031,"sales, representative, manager, technical, membership, commercial, client, relations, electronic, telecommunications, equipment, live, chat, operator, vocational, teacher, project, vineyard, cellar, master"
MID_04043,MID,6,0.2320989817380905,0.1379823684692382,0.5800674557685852,"centre, agent, sales, assistant, contact, supervisor, market, research, interviewer, office, clerk, mover, corporate, trainer, home, care, aide"
MID_00283,MID,6,0.2264499366283416,0.1464697569608688,1.0000001192092896,"management, assistant, mover, officer, education, policy, loan, chief, executive, mathematician"
MID_03721,MID,6,0.2240200489759445,0.1254389882087707,0.3583129644393921,"developer, web, software, manager, architect, business, analyst, centre, agent, project, chief, information, officer, content, product, services, assistant, lecturer, digital, media, designer"
MID_00251,MID,6,0.2218173593282699,0.0960723087191581,0.9999999403953552,"construction, building, worker, mover, cabinet, maker, machine, operator, shelf, filler, metal, sawing, telecommunications, technician, factory, hand, concrete, products, interior, planner, home, care, aide, painter"
MID_02061,MID,6,0.2208029180765152,0.1561006903648376,1.0,"groom, office, clerk, social, pedagogue, sales, assistant, horse, trainer, mover"
MID_00040,MID,6,0.2195042669773101,0.1345234364271164,0.6263056397438049,"manager, quality, industrial, project, officer, department, engineer, chief, executive, construction, mover, postman, postwoman, community, development, advertising, event, assistant, lecturer"
MID_03505,MID,6,0.2190250754356384,0.1445663720369339,0.3613477945327759,"clerk, metal, sawing, machine, operator, office, assistant, data, entry, management, meat, shelf, filler, mover, products, specialised, seller, home, care, aide, human, resources, interpreter, rescue, centre, manager, factory, hand"
MID_02719,MID,6,0.2147893756628036,0.1759849041700363,0.4336634278297424,"sales, manager, account, assistant, shelf, filler, healthcare, office, purchasing, representative, hairdresser, legal, administrative, hotel, porter, clerk, postman, postwoman, technical, commercial"
MID_04240,MID,6,0.2060573697090149,0.1026100367307663,1.0,"manager, management, assistant, event, restaurant, medical, practice, financial, broker, rooms, division, branch"
MID_04187,MID,6,0.2053175419569015,0.1035023778676986,0.3258900642395019,"manager, project, office, financial, assistant, engineer, bookkeeper, quality, lecturer, video, motion, picture, director, clerk, aftersales, service, manufacturing, psychotherapist, employment, agent, advertising"
MID_03789,MID,6,0.2037391364574432,0.0992632582783699,0.4575364291667938,"police, officer, centre, agent, mixed, farmer, detective, lawyer, inspector, air, traffic, manager, cabinet, maker, data, operator"
MID_03676,MID,6,0.203342005610466,0.1033638641238212,0.8709536790847778,"manager, business, analyst, supply, chain, translator, mergers, acquisitions, intelligence, cybersecurity, risk, advertising, pharmacist, enterprise, architect"
MID_02442,MID,6,0.2018952667713165,0.1428981274366378,0.4193497598171234,"assistant, administrative, medical, dental, chairside, nanny, biologist, librarian, textile, quality, technician, industrial, designer, contact, centre, supervisor"
MID_03259,MID,6,0.2015289664268493,0.1349420845508575,0.5970200896263123,"bank, teller, manager, loan, officer, assistant, sales, credit, administrative, account, accountant, management, commercial, representative, securities, underwriter, accounting, support, office, clerk, department"
MID_03631,MID,6,0.1991769522428512,0.1047143787145614,0.3675010502338409,"manager, specialised, seller, motor, vehicles, meat, human, resources, purchasing, products, office, purchaser, aftersales, service, furniture, assistant, property, acquisitions, branch, department, insurance, agency"
MID_04340,MID,6,0.1991077065467834,0.1049381420016288,0.4683421552181244,"specialised, doctor, general, practitioner, psychologist, paramedic, emergency, responses, optician, mover"
MID_00870,MID,6,0.1989912390708923,0.1008538752794265,1.0000001192092896,"manager, membership, employment, agent, business, analyst, client, relations, ebusiness, speech, language, therapist, event, accountant, freight, transport, dispatcher"
MID_02668,MID,6,0.1972377449274063,0.1034445464611053,0.4207287728786468,"data, warehouse, designer, business, analyst, assistant, lecturer, manager, public, relations, officer, event, technical, sales, representative, database, integrator, project"
MID_03314,MID,6,0.1967715173959732,0.1009734123945236,0.9999999403953552,"social, worker, clerk, tax, assistant, lecturer, community, higher, education, sociologist, work, bookkeeper, office, healthcare, health, specialist, nurse"
MID_04167,MID,6,0.1949252188205719,0.1266721785068512,0.3129009902477264,"bookkeeper, manager, financial, business, branch, accommodation, destination, cybersecurity, risk"
MID_04312,MID,6,0.1916175037622451,0.1583130955696106,0.2346229404211044,"assistant, dental, chairside, administrative, legal, centre, hairdresser, clerk, contact, supervisor, agent, make, hair, designer, early, years, teaching, file, data, entry"
MID_00580,MID,6,0.1871516406536102,0.1420406699180603,0.5734459161758423,"supervisor, industrial, maintenance, technician, engineering, chemistry, telecommunications, building, caretaker, production, electromechanical, automotive"
MID_04232,MID,6,0.1833133995532989,0.1018680408596992,0.489585280418396,"therapist, music, complementary, dancer, art, manager, dance, minister, religion, sergeant, membership, accommodation"
MID_03140,MID,6,0.1762624830007553,0.1009833738207817,0.8310232758522034,"sociologist, education, higher, lecturer, journalist, food, production, operator, policy, officer, home, care, aide, hotel, porter"
MID_04002,MID,6,0.1760806292295456,0.1340547949075698,0.298394113779068,"social, security, officer, manager, assistant, centre, agent, green, ict, consultant, clerk, management, insurance, health, safety, environmental, human, resources, event, logistics, distribution, membership, commercial, sales, representative, medical, administrative, cybersecurity, risk, software"
MID_01440,MID,6,0.174395740032196,0.1273581534624099,0.2968823611736297,"specialised, seller, sales, worker, assistant, food, service, care, account, manager, crop, production, centre, mover, home, aide, bakery, textile, agent, fuel, station, contact, supervisor, social, child, building, materials"
MID_04203,MID,6,0.1730284392833709,0.1065893918275833,0.503075361251831,"lecturer, assistant, speech, language, therapist, sociologist, higher, education, scientist, green, ict, consultant, career, guidance, advisor, environmental, software, developer, computer, offshore, renewable, energy, technician"
MID_03804,MID,6,0.1723615974187851,0.1283117234706878,0.5068764686584473,"computer, scientist, ict, green, consultant, administrator, analyst, purchaser, higher, education, lecturer, business, cook, home, care, aide, application, developer"
MID_02813,MID,6,0.1715195327997207,0.1237968951463699,0.2766198217868805,"technician, assistant, sales, biotechnical, stage, veterinary, chemistry, quality, engineering, coordinator, healthcare, centre, agent, telecommunications"
MID_02175,MID,6,0.1677548438310623,0.1031476333737373,0.342982143163681,"manager, sales, branch, project, machine, operator, chief, executive, officer, product, department, destination, engineer, coating, supervisor, property, acquisitions, software, developer, office, membership"
MID_02684,MID,6,0.1677244752645492,0.1256485134363174,0.3748706579208374,"manager, advertising, specialist, promotion, product, membership, online, marketer, brand, purchaser"
MID_01694,MID,6,0.1670070588588714,0.1084093078970909,0.5558409094810486,"assistant, domestic, housekeeper, home, care, aide, healthcare, cook, mover, building, caretaker, dental, chairside, specialist, nurse, chemistry, technician"
MID_03637,MID,6,0.1657670587301254,0.1148281395435333,0.2337415665388107,"lecturer, assistant, manager, research, engineer, higher, education, project, political, party, agent, physicist, development, electrical, ict, membership, chemistry, technician, medical, laboratory, biologist, product, microbiologist, specialist, chiropractor"
MID_01618,MID,6,0.1642678827047348,0.1343930959701538,0.2419771701097488,"developer, web, ict, manager, research, engineer, data, centre, operator, hotel, porter, head, chef, application, product, project, administrator, heating, technician"
MID_02321,MID,6,0.1637829095125198,0.1134443059563636,0.2894276976585388,"officer, manager, education, policy, public, relations, consultant, business, archaeologist, cultural, lecturer, facilities, corporate, trainer, journalist, assistant, green, ict, office, higher, spokesperson, file, clerk"
MID_02002,MID,6,0.1636914759874344,0.1557593643665313,0.1785631328821182,"sales, assistant, specialised, seller, commercial, representative, jewellery, watches, pet, audio, video, equipment, account, manager, cosmetics, perfume, advertising, specialist, textile, factory, hand, office, clerk, building, materials, food, hotel, porter"
MID_01233,MID,6,0.1632743924856186,0.1177037134766578,0.3138625025749206,"manager, industrial, engineer, production, supervisor, maintenance, electrical, construction, garage, operations, research, destination, mechanical, general, repair, paper, application, aftersales, service"
MID_02190,MID,6,0.1613055020570755,0.1022359207272529,0.2357331067323684,"manager, purchaser, supply, chain, chief, executive, officer, business, project, product, logistics, distribution, branch, analyst, consultant, ict, destination"
MID_02664,MID,6,0.1583024859428405,0.1237210258841514,0.3974834382534027,"stock, trader, centre, agent, specialised, seller, financial, broker, rolling, inspector, mover, business, consultant, accountant, chief, executive, officer, office, manager"
MID_02904,MID,6,0.1581398397684097,0.0970372036099433,0.2631351947784424,"tax, clerk, bookkeeper, manager, financial, planner, assistant, human, resources, advisor, sport, facility, online, marketer, advertising, specialist, accounting, mover, logistics, distribution, office"
MID_01434,MID,6,0.1580199748277664,0.0972427055239677,0.3998355567455292,"manager, purchasing, business, office, clerk, purchaser, consultant, logistics, distribution, product, brand, project, supply, chain, management, assistant, analyst"
MID_01460,MID,6,0.1538887470960617,0.1246354728937149,0.2238195985555648,"manager, event, assistant, business, client, relations, cultural, facilities, doctors, surgery, bookkeeper, wearing, apparel, patternmaker, employment, agent, accounting, commissioning, engineer, consultant"
MID_03202,MID,6,0.1495228111743927,0.1170331537723541,0.1717113107442855,"mover, technician, biotechnical, chemistry, shelf, filler, road, maintenance, heating, groom, electrical, engineering, industrial, designer, offshore, renewable, energy"
MID_02910,MID,6,0.1490347981452942,0.1034600734710693,0.2323397696018219,"manager, sales, engineer, product, human, resources, project, process, account, property, acquisitions, design, architect"
MID_03697,MID,6,0.1411665380001068,0.1307069510221481,0.2423456460237503,"assistant, lecturer, psychologist, museum, scientist, process, engineer, early, years, teacher, pharmacist, product, quality, controller, clinical"
MID_03503,MID,6,0.1399359405040741,0.0973407998681068,0.2473348677158355,"sales, assistant, clerk, mover, data, entry, office, payroll, medical, records, insurance, account, manager"
MID_03639,MID,6,0.1386442482471466,0.0988680347800254,0.3576104938983917,"manager, project, ict, officer, software, developer, chief, information, executive, membership, supply, chain, industrial, engineering, technician, administrator, assistant, lecturer, arts, education"
MID_03694,MID,6,0.1382528841495514,0.1004238054156303,0.1799086034297943,"assistant, human, resources, management, financial, planner, administrative, specialist, foreign, language, correspondence, clerk, civil, service, officer, corporate, trainer, office, manager, business, consultant, import, export, bookkeeper, advertising, editorial, data, centre, operator, higher"
MID_03908,MID,6,0.1370563954114914,0.1020438149571418,0.2029513567686081,"worker, social, agent, employment, special, educational, needs, teacher, secondary, school, lecturer, trainer, manager, home, centre, community, health, higher, education, personal, corporate, fundraising, pedagogue, care, aide, assistant, elderly"
MID_03947,MID,6,0.1336504369974136,0.0966755673289299,0.3595173358917236,"designer, web, centre, contact, supervisor, developer, ict, application, industrial, stage, director, software, prepress, technician, agent, freight, transport, dispatcher, factory, hand, office, manager, graphic, machinery, mechanic"
MID_02112,MID,6,0.1296903043985366,0.109280951321125,0.1728858351707458,"heating, technician, industrial, machinery, mechanic, operator, door, underground, heavy, equipment, project, manager, domestic, energy, assessor, metal, sawing, machine, seller, printed, circuit, board, assembler, mover, food, production"
MID_02023,MID,6,0.1243729293346405,0.0971507430076599,0.1749490201473236,"sales, assistant, support, meat, centre, specialised, seller, agent, night, auditor, products, operator, cabinet, maker, commercial, representative, membership, manager, purchaser, metal, sawing, machine, shelf, filler, live, chat, contact, supervisor, hotel, porter"
MID_04050,MID,6,0.1181672662496566,0.0980197787284851,0.1640275567770004,"ict, manager, analyst, business, project, network, technician, officer, chief, information, ebusiness, tourist, guide, product, services, activism, data, engineer, factory, hand, green, consultant, trainer, research"
MID_04135,MID,6,0.1167222559452056,0.0996420755982399,0.1822937875986099,"manager, social, worker, officer, advertising, assistant, project, chief, executive, human, resources, postman, postwoman, tourist, guide, library, public, relations, interpreter, statistician, community, costume, attendant, management, shelf, filler, mover, event, operations"
MID_01403,MID,6,0.1165979355573654,0.0961828306317329,0.1511110514402389,"sales, centre, technical, representative, agent, supervisor, assistant, contact, hotel, porter, postman, postwoman, industrial, machinery, mechanic, coordinator, household, appliances, repair, technician, support, software, architect, electronic, telecommunications, equipment, green, ict, consultant, machine"
MID_00369,MID,5,0.6715893745422363,0.1789734214544296,1.0,"sales, assistant, manager, office, machine, operator, supervisor, account"
MID_01435,MID,5,0.6715285181999207,0.1788213849067688,1.0,"sales, assistant, centre, agent, mover"
MID_03557,MID,5,0.6686962246894836,0.1717405915260315,0.9999999403953552,"occupational, therapist, home, care, aide, social, pedagogue, postman, postwoman"
MID_03300,MID,5,0.6143258810043335,0.1717477142810821,1.0,"sales, assistant, audio, video, equipment, specialised, seller, shelf, filler, account, manager, motor, vehicle, parts, assembler, sewing, machinist, management"
MID_01529,MID,5,0.5958806276321411,0.1786996573209762,1.0000001192092896,"school, teacher, secondary, language, food, production, operator, translator"
MID_04116,MID,5,0.5650012493133545,0.1580741107463836,1.0,"bookkeeper, tax, clerk, advisor"
MID_03494,MID,5,0.5546826124191284,0.1449340432882309,1.0,"worker, crop, production, mover, metal, sawing, machine, operator, recycling"
MID_04282,MID,5,0.5483059883117676,0.1520340740680694,0.8937288522720337,"technician, domestic, electrician, power, tool, repair, electrical, equipment, production, supervisor, instrumentation, engineering, factory, hand, mover, radio"
MID_01351,MID,5,0.5449230074882507,0.1781215071678161,1.0,"worker, building, construction, production, food, operator, civil, engineering, mover, crop"
MID_00688,MID,5,0.5354231595993042,0.1708754301071167,1.0000001192092896,"worker, social, dental, chairside, assistant, community, geology, technician, youth, typist, pastoral"
MID_04338,MID,5,0.5258804559707642,0.1209745034575462,0.9087063670158386,"dental, medical, practice, manager, chairside, assistant, practitioner"
MID_01305,MID,5,0.5189157724380493,0.1787926405668258,1.0,"garden, labourer, groom, recycling, worker, mover, food, production, operator, lieutenant"
MID_04344,MID,5,0.50959712266922,0.0966345816850662,0.9999999403953552,"inspector, gaming, hairdresser, assistant, lecturer, environmental, health, tennis, coach"
MID_04193,MID,5,0.4753663539886474,0.1627846509218216,1.0,"electrician, industrial, domestic, electrical, engineer, building, caretaker"
MID_01292,MID,5,0.4592587053775787,0.1663894355297088,1.0,"assistant, manager, lecturer, project, microbiologist, department, administrative, ict"
MID_01705,MID,5,0.4333892464637756,0.1764502376317978,0.9999998211860656,"metal, machine, operator, mover, drawing, gaming, dealer, sawing"
MID_00806,MID,5,0.4278438985347748,0.1785973757505417,0.9999998807907104,"assistant, sales, healthcare, shelf, filler, secretary"
MID_04026,MID,5,0.4264229238033294,0.1154833361506462,1.0000001192092896,"physicist, assistant, lecturer, insurance, rating, analyst, biophysicist"
MID_04078,MID,5,0.4246899485588074,0.1159090995788574,0.9123364090919496,"food, production, operator, sales, assistant, mover, account, manager"
MID_01448,MID,5,0.4171634316444397,0.1645025908946991,1.0000001192092896,"psychologist, assistant, lecturer, software, developer, production, engineer"
MID_02291,MID,5,0.4004924893379211,0.0985626801848411,1.000000238418579,"specialised, seller, meat, centre, agent, bakery, flower, garden, products, restaurant, manager, accounting, assistant"
MID_00064,MID,5,0.3981696367263794,0.1000809147953987,1.0,"tourist, guide, centre, agent, architect, office, clerk, home, care, aide, city, councillor, gate, guard, civil, service, administrative, officer, human, resources, assistant, financial, manager"
MID_03304,MID,5,0.39113649725914,0.0969294533133506,1.0,"lecturer, researcher, psychologist, higher, education, educational, assistant, religion, scientific, business, economics"
MID_03040,MID,5,0.3890742659568786,0.151253193616867,0.8357276320457458,"worker, social, educational, researcher, teacher, school, higher, education, lecturer, secondary, foster, care, support, vocational, psychologist, healthcare, assistant, language"
MID_02511,MID,5,0.3752143979072571,0.1349615305662155,0.8714959621429443,"designer, graphic, fashion, architect, clothing, audio, visual, technician, interior"
MID_01294,MID,5,0.3618742823600769,0.1765426248311996,0.9999999403953552,"specialised, seller, tool, die, maker, mover, department, manager, musician"
MID_01284,MID,5,0.3592003583908081,0.15743950009346,1.0,"physiotherapist, office, clerk, garden, labourer, fitness, instructor"
MID_04281,MID,5,0.3573179841041565,0.1443966329097747,0.9999999403953552,"financial, planner, bookkeeper, manager, accountant, management, assistant"
MID_03350,MID,5,0.3535658717155456,0.1011663675308227,1.0000001192092896,"accountant, financial, fraud, examiner, tax, advisor, auditor"
MID_03867,MID,5,0.3420496881008148,0.1049766018986702,1.0000001192092896,"mover, worker, metal, sawing, machine, operator, building, construction, recycling, postman, postwoman, printed, circuit, board, assembler"
MID_04280,MID,5,0.3347910046577453,0.1654482930898666,1.0000001192092896,"domestic, housekeeper, home, care, aide, cook, mover, freight, transport, dispatcher"
MID_02292,MID,5,0.3274401426315307,0.1762805730104446,1.0,"technician, chemistry, assistant, leather, laboratory, sign, maker, centre, agent, management, sales, physics"
MID_01802,MID,5,0.3178793489933014,0.1205375418066978,0.7359069585800171,"motor, vehicles, specialised, seller, parts, advisor, business, manager, mover, commercial, sales, representative, vehicle, upholsterer, shelf, filler, centre, agent"
MID_02979,MID,5,0.3157544732093811,0.1776968985795974,1.0,"assistant, secretary, management, extra, administrative, legal, translator"
MID_02399,MID,5,0.3113017678260803,0.1666028350591659,1.0,"teacher, school, secondary, religion, scientific, researcher, primary, special, educational, needs, interpreter, sport, therapist"
MID_02237,MID,5,0.3104984164237976,0.1123496517539024,1.0,"mover, assembler, bicycle, mechatronics"
MID_03218,MID,5,0.3082970976829529,0.1331692337989807,0.862019419670105,"business, analyst, data, scientist, consultant, database, integrator"
MID_02235,MID,5,0.2926235795021057,0.1283969134092331,0.655438244342804,"education, policy, officer, tax, clerk, geologist, secretary, biologist, sociologist"
MID_03805,MID,5,0.289202332496643,0.1053230315446853,0.5279701352119446,"business, economics, researcher, manager, economist, political, party, agent, property, assistant, investment, adviser, analyst, securities, broker, journalist"
MID_02559,MID,5,0.2889783978462219,0.1597876697778701,1.0,"mover, garden, labourer, worker, building, construction, factory, hand, metal, sawing, machine, operator, civil, engineering"
MID_03889,MID,5,0.2866969406604767,0.1673004180192947,1.0,"building, construction, worker, vehicle, maintenance, attendant, printed, circuit, board, assembler, mover, private, chauffeur, caretaker"
MID_03807,MID,5,0.2834132313728332,0.1324121505022049,0.5458531379699707,"manager, chief, executive, officer, sales, department, court, administrator, accommodation, head, chef, business, consultant, commercial, representative, purchaser, accountant"
MID_03573,MID,5,0.2799234390258789,0.1094998195767402,1.0000001192092896,"cabinet, maker, coordinator, building, caretaker, mover, civil, drafter, food, technologist"
MID_04264,MID,5,0.277454137802124,0.1198959276080131,0.4394041299819946,"assistant, human, resources, quality, manager, services, employment, agent, corporate, trainer, project, management, engineering, technician, administrative, legal, consultant"
MID_01818,MID,5,0.2739898562431335,0.0974005460739135,0.6772332787513733,"engineer, quality, medical, microbiologist, laboratory, manager, mover, contact, centre, supervisor, mechanical, device, biologist"
